3.699466088104195194e-01,3.290224369409234795e-01,1.422780148537902134e-01,1.453873544962983599e-01,-5.274123952605994092e-02,4.061935785710596436e-02,1.303933607862180766e-01,-1.161753042907762157e-01,2.249823305066403489e-02,1.453936177466447766e-01,5.753133492965641776e-02,2.162293350228119970e-03
3.651714203739733766e-01,3.328949423715124589e-01,1.435272957795383775e-01,1.447395830491646773e-01,-5.498512922470025210e-02,4.299540649257465458e-02,1.275816969433967163e-01,-1.138764180045425262e-01,4.289267412881804520e-03,1.343355959230819185e-01,5.652576811797765249e-02,-5.350149104808125944e-03
3.604077352966017500e-01,3.368160795198803514e-01,1.447960977093556700e-01,1.440409582978818270e-01,-5.711681657150180502e-02,4.540093262426637966e-02,1.247809562956264523e-01,-1.117390217333039393e-01,-1.359096978264659472e-02,1.220617865988156969e-01,5.437332094941182276e-02,-1.275528680635969192e-02
3.557456444434073939e-01,3.405567615911940238e-01,1.461579415090871192e-01,1.433718202449811852e-01,-5.847084145312310410e-02,4.707925133180555777e-02,1.225849544922559403e-01,-1.102483024821657304e-01,-3.034001373869514573e-02,1.094078392162765589e-01,5.152885764157903031e-02,-1.972088229846885588e-02
3.514258309600096220e-01,3.446472422265736690e-01,1.472792593406753447e-01,1.422887300569261604e-01,-5.933218179429924216e-02,4.826812383782715099e-02,1.214086760312476920e-01,-1.097806869383543826e-01,-4.654050588215613571e-02,9.616213967245004768e-02,4.793743054808938947e-02,-2.641051654381839503e-02
3.468681173609170498e-01,3.483621185993265312e-01,1.487202093152460436e-01,1.415591276684933231e-01,-5.973569506983856386e-02,4.908109105162544727e-02,1.200580244327620338e-01,-1.092188113837588431e-01,-6.179740702866586693e-02,8.215569061638064441e-02,4.363032413104957208e-02,-3.255065203395345746e-02
3.423046603553564493e-01,3.521822486531847041e-01,1.501751319177180577e-01,1.407762157663383917e-01,-5.999462256579223690e-02,4.978405003170957577e-02,1.188705949638843018e-01,-1.088600489518867925e-01,-7.649574273950568437e-02,6.713504448141285885e-02,3.846678069974085457e-02,-3.817966296634260626e-02
3.376864357015668672e-01,3.560186354406637554e-01,1.517443673519832115e-01,1.399655274993504561e-01,-5.942800773030820077e-02,4.962781921251463446e-02,1.184478337521200908e-01,-1.092317076040583146e-01,-9.049768269602399828e-02,5.154359248658092751e-02,3.282719089483716879e-02,-4.332560967773875504e-02
3.333677219591948404e-01,3.600719497755288101e-01,1.530813792111801463e-01,1.389301559906961359e-01,-5.882997153595671824e-02,4.939119965112638566e-02,1.185013344935883645e-01,-1.100242307717046730e-01,-1.034587435289213569e-01,3.551654542680225679e-02,2.665188336122243512e-02,-4.756589158936522233e-02
3.288381891431601534e-01,3.640669755806505981e-01,1.546151336990581049e-01,1.380230744672515941e-01,-5.789973284682003313e-02,4.878551842960604512e-02,1.186624562143754891e-01,-1.108891194731600055e-01,-1.155937182712337419e-01,1.859590357223655371e-02,1.985401511823552123e-02,-5.099985126604029279e-02
3.245604203960669176e-01,3.685138499723616956e-01,1.558644166260831632e-01,1.367324439179740669e-01,-5.642098865280568282e-02,4.750220430496822355e-02,1.200302907425997989e-01,-1.128348029427055921e-01,-1.270687886948669298e-01,1.167378504986681109e-03,1.279880337764562753e-02,-5.358891623320145153e-02
3.198607990609469431e-01,3.726916070056066621e-01,1.575261701208060805e-01,1.357613245525761680e-01,-5.442969907332714796e-02,4.563162629627840611e-02,1.213730620022109852e-01,-1.146768254755115846e-01,-1.374601741539821509e-01,-1.708220306664234855e-02,5.217817952094187806e-03,-5.521021966448601964e-02
3.152336991389039222e-01,3.772034228673431522e-01,1.590113931047437146e-01,1.345841608553889901e-01,-5.238345979449256923e-02,4.354443145037453777e-02,1.232456708264765555e-01,-1.168910126946820366e-01,-1.468187293337085697e-01,-3.614586087983295837e-02,-2.770652241922161307e-03,-5.548241132553373423e-02
3.102907521530624546e-01,3.818333340520848607e-01,1.607336686270449400e-01,1.333768472565372010e-01,-4.880424730866720490e-02,3.976844903648280027e-02,1.265578899578407024e-01,-1.203926089007043010e-01,-1.556560188504629016e-01,-5.594118556927239055e-02,-1.088720277677224929e-02,-5.508391441071631978e-02
3.050582539912652380e-01,3.861541202119237459e-01,1.627090622362669659e-01,1.324913137831101595e-01,-4.595176895391676203e-02,3.650874035305644999e-02,1.288979339464452756e-01,-1.226970771932986981e-01,-1.622091317848257663e-01,-7.642002432329476902e-02,-1.961917248876613590e-02,-5.254459673421116306e-02
2.996483541826192587e-01,3.908668234063245039e-01,1.646867061737486426e-01,1.313607791542242276e-01,-4.164189923185312309e-02,3.155952110324954096e-02,1.330307444099575187e-01,-1.265717041298318468e-01,-1.681982483905919146e-01,-9.772025522881380710e-02,-2.835498045463914069e-02,-4.900039098746362953e-02
2.941285851368444781e-01,3.962407058632400059e-01,1.664232870922439378e-01,1.298702192171639624e-01,-3.658506789189182318e-02,2.555968268685379630e-02,1.386320400618859527e-01,-1.316338578501156376e-01,-1.733424570149552923e-01,-1.203940900076649612e-01,-3.723432975010795842e-02,-4.367066894228266438e-02
3.717439271769845677e-01,3.063998289417404486e-01,1.489502893289440799e-01,1.605708623123318080e-01,-3.168820632404895088e-02,2.050918646325401370e-02,1.315755567244641377e-01,-1.175004918635830647e-01,7.895705070789826863e-02,1.674479392617720941e-01,6.100064235169160021e-02,2.897531761955775970e-02
3.666983185045559201e-01,3.105137237227548197e-01,1.503841129627342399e-01,1.597392240223434179e-01,-3.476712182930690592e-02,2.316997618026961706e-02,1.284986944828793720e-01,-1.143550400652462440e-01,5.866782590572647282e-02,1.599605107658097769e-01,6.331938712387885637e-02,2.017474488815926975e-02
3.617772439632352399e-01,3.144534647646360925e-01,1.518110823049834968e-01,1.589385685607405396e-01,-3.780848735915688652e-02,2.607464316670132440e-02,1.251605309329754667e-01,-1.112286234031867604e-01,3.911147416571326974e-02,1.511248409179800078e-01,6.405677831947680090e-02,1.142462512653386053e-02
3.573517998058741152e-01,3.184934448555873931e-01,1.529986226350416589e-01,1.577900192997459539e-01,-4.042074739553213475e-02,2.868009152619668475e-02,1.225936817450332117e-01,-1.089907415868736629e-01,2.065538390175137434e-02,1.417149946562132334e-01,6.357549185010689941e-02,2.887765573638990946e-03
3.526965424071561994e-01,3.222883343259638211e-01,1.544701211337842772e-01,1.568444014754862281e-01,-4.210978159250108183e-02,3.048404810928945566e-02,1.203894327724369939e-01,-1.072462247623779952e-01,2.652769601839008451e-03,1.313373957937337966e-01,6.226275055754965093e-02,-5.565162421364532042e-03
3.483833145673745357e-01,3.262050037271708169e-01,1.557295402183604127e-01,1.556841114281651006e-01,-4.388382233186599590e-02,3.252150893673800419e-02,1.183311813734589379e-01,-1.057922649694966050e-01,-1.456079836495310920e-02,1.200221035989217644e-01,5.971545777368961194e-02,-1.368877749566301677e-02
3.440309084263015182e-01,3.299153142155624718e-01,1.571138565885913108e-01,1.546970549642210646e-01,-4.540769420201724166e-02,3.443711385103849498e-02,1.161632467138672409e-01,-1.043574003992475963e-01,-3.093537404973890903e-02,1.077835442340706051e-01,5.620851373303748649e-02,-2.135326758121136592e-02
3.394672436802276261e-01,3.332586443348866112e-01,1.587996578809659498e-01,1.540474236569834565e-01,-4.649017381724022263e-02,3.600970427147036357e-02,1.138182963640257811e-01,-1.028427053291006421e-01,-4.638654876690064682e-02,9.474607178712315947e-02,5.191108616503149753e-02,-2.850464841485737810e-02
3.354281796365514712e-01,3.371534914617916878e-01,1.600605396440253347e-01,1.527941498941819132e-01,-4.722330950487716589e-02,3.719188505783319054e-02,1.127118527474873511e-01,-1.025238089461920216e-01,-6.127403733458047091e-02,8.123567173366336158e-02,4.692304048138916384e-02,-3.524869652780940332e-02
3.310311651469557415e-01,3.408139773574520026e-01,1.616766145923050069e-01,1.518419013493668146e-01,-4.749578590099539505e-02,3.797182242669669416e-02,1.114745723074119232e-01,-1.021393899524610238e-01,-7.559236256195332737e-02,6.663189065243779741e-02,4.114078865892573100e-02,-4.152710490070408295e-02
3.266112583860027452e-01,3.443048260773525215e-01,1.634193143094807288e-01,1.510224060547593616e-01,-4.746286218847281524e-02,3.844251528117552386e-02,1.103444331905597264e-01,-1.018501142601055676e-01,-8.877309308245007191e-02,5.155150777325764183e-02,3.477750940200169394e-02,-4.701170062337082373e-02
3.224806459671910042e-01,3.482193354774503202e-01,1.649010760537049092e-01,1.497981791344746016e-01,-4.687862303779143786e-02,3.826883715155651733e-02,1.103937166274435444e-01,-1.026485549947996068e-01,-1.013443989323291050e-01,3.598845575580993800e-02,2.799022802838833923e-02,-5.185681558712135902e-02
3.181769164721398035e-01,3.521006533601091504e-01,1.665500564190374178e-01,1.486727019545684148e-01,-4.599050422523098813e-02,3.774965719810863957e-02,1.105784114176694144e-01,-1.035420937856393886e-01,-1.130718257306570912e-01,1.955885422867362222e-02,2.056586122113315818e-02,-5.587526349256850128e-02
3.137734089460102460e-01,3.560246840025101944e-01,1.683211214085092999e-01,1.475220944151778291e-01,-4.422442876259820299e-02,3.625287403351711013e-02,1.116289121363622239e-01,-1.051997064932924941e-01,-1.240150906828140220e-01,2.645748848402962317e-03,1.284015816968659546e-02,-5.918507675652919658e-02
3.094860301951726789e-01,3.603002247979544825e-01,1.699012834741431832e-01,1.461392944679134887e-01,-4.243234389528244277e-02,3.460275609236918709e-02,1.131916823280931794e-01,-1.072469590049583976e-01,-1.340532215071955080e-01,-1.510874083233656323e-02,4.593486066847896065e-03,-6.130872119554767186e-02
3.049440378986174593e-01,3.644709479261147300e-01,1.717526857489727332e-01,1.448683398071988204e-01,-3.960894953147969799e-02,3.179410462413242294e-02,1.155506505450693555e-01,-1.099573717506000803e-01,-1.431604527089867518e-01,-3.327954760234057285e-02,-3.847634502652366728e-03,-6.262281199035009405e-02
3.001840603590236745e-01,3.686453716180940754e-01,1.737329731756322437e-01,1.436989111156285470e-01,-3.710813222989661764e-02,2.913309337168230179e-02,1.175883282585609146e-01,-1.121703911350791227e-01,-1.507059831378846637e-01,-5.247542985137847865e-02,-1.298614969387375251e-02,-6.222537165112938806e-02
2.953647295828936703e-01,3.732955708689792984e-01,1.756208778302815188e-01,1.422026713206468174e-01,-3.332055604345950106e-02,2.496877120107464376e-02,1.213976568747248685e-01,-1.159492515434116799e-01,-1.577640183161196641e-01,-7.246575966138198155e-02,-2.221157964051296424e-02,-6.087139879070818660e-02
2.903013802278479050e-01,3.779796621709651805e-01,1.776495014168535946e-01,1.407457061536015186e-01,-2.911590345558798601e-02,2.014822037674564303e-02,1.256699297985602315e-01,-1.199496881590975950e-01,-1.633499476463608213e-01,-9.317222541181598150e-02,-3.173012640172418602e-02,-5.789474497697477684e-02
2.848754123597952437e-01,3.825964749549983779e-01,1.799365164746027923e-01,1.393936228463661942e-01,-2.437833815312675720e-02,1.451616215331804835e-02,1.303873109446244127e-01,-1.241122120474980467e-01,-1.672426377415778265e-01,-1.145913274181775410e-01,-4.155159401568961353e-02,-5.316457437548834097e-02
3.585351952987220203e-01,2.967043253037021100e-01,1.591006809027121216e-01,1.734091259711254551e-01,-1.908637257094314421e-02,8.027282153558856770e-03,1.243948006947418750e-01,-1.108027696203776613e-01,7.497780955772746780e-02,1.622781604362283081e-01,6.905988004557310489e-02,3.186561548777371022e-02
3.538486527257698744e-01,3.004937113907613089e-01,1.606458844602727254e-01,1.724007477375507635e-01,-2.235180381544389985e-02,1.098763853544469996e-02,1.210871729087826393e-01,-1.074897779865120334e-01,5.580897531857419158e-02,1.553760317091192888e-01,7.055827794362844185e-02,2.248634738688914947e-02
3.493924105538558922e-01,3.044528245569593228e-01,1.620335076241841699e-01,1.711239116158033147e-01,-2.568113534404082091e-02,1.423484812294052368e-02,1.178526276491083102e-01,-1.044751141065076161e-01,3.683688940144629748e-02,1.471599188355739163e-01,7.055353484982139489e-02,1.289055911483442951e-02
3.448816090149738334e-01,3.082378557913660888e-01,1.636240953414292432e-01,1.698788308489718180e-01,-2.753772217165471187e-02,1.606499832087911889e-02,1.157690448375543329e-01,-1.026694067172910507e-01,1.858457181669903938e-02,1.384148545758335791e-01,6.989239799188344537e-02,3.429523209938091510e-03
3.404971244089072813e-01,3.117652496579891852e-01,1.651772603461669486e-01,1.688374486662567175e-01,-2.994643781869945481e-02,1.874931829427427601e-02,1.127516879430488783e-01,-1.002287380934065997e-01,1.316569032863909583e-03,1.282318325852287444e-01,6.762649425274760984e-02,-5.546017460564545143e-03
3.361068884320508876e-01,3.152686595365610245e-01,1.668296296178563287e-01,1.677593308046884668e-01,-3.156037069593176092e-02,2.070879539133617039e-02,1.103846430394251898e-01,-9.851146394107472559e-02,-1.544253426766978299e-02,1.172859546530806429e-01,6.455198641226650436e-02,-1.436314496093130111e-02
3.318960551842776163e-01,3.187741339133373653e-01,1.684116977083731093e-01,1.666261094888666361e-01,-3.308247631897187624e-02,2.268773745140515927e-02,1.081257130738873806e-01,-9.701063829739067779e-02,-3.136960670487989877e-02,1.054879407180834561e-01,6.044593363005580644e-02,-2.271582059746323976e-02
3.278498592091013686e-01,3.222778235489030529e-01,1.699329669410764021e-01,1.654562042310414594e-01,-3.450193130366452365e-02,2.463612061781184775e-02,1.060025444238568981e-01,-9.571410754567208357e-02,-4.638758719956476151e-02,9.296220210678546314e-02,5.545357332375305814e-02,-3.047798602456754102e-02
3.237790211523540185e-01,3.258036503128143857e-01,1.715505482132274329e-01,1.642439154411411972e-01,-3.509290046869245616e-02,2.575061335284161562e-02,1.046479667333417851e-01,-9.518252352511749614e-02,-6.082123843749514397e-02,7.984477639964686346e-02,4.990069429701855103e-02,-3.786777141053042361e-02
3.196930198616884655e-01,3.291864935088152366e-01,1.732726942387737834e-01,1.631536460358055385e-01,-3.538113452116947028e-02,2.658584911523870220e-02,1.033993756401488384e-01,-9.477574120399623325e-02,-7.426751342125434419e-02,6.614940795357125702e-02,4.370486804743971970e-02,-4.455916595491650478e-02
3.156331874259908910e-01,3.327282218930733282e-01,1.749783166415470881e-01,1.619610429227502646e-01,-3.551290924018451339e-02,2.725853822139581717e-02,1.024325279635763947e-01,-9.464836725370637249e-02,-8.710575982429297204e-02,5.153697087717076797e-02,3.671894541316866184e-02,-5.063400210792657480e-02
3.115380183966620087e-01,3.363197927246930896e-01,1.767726299921879574e-01,1.607168697227193410e-01,-3.481303894252608250e-02,2.703234087599466068e-02,1.023103418591030656e-01,-9.529732505990240465e-02,-9.922333799450519520e-02,3.645519994243714978e-02,2.933928108661188264e-02,-5.611944934778515665e-02
3.074430048935559157e-01,3.400774178866055597e-01,1.785546192427251710e-01,1.593819385102068775e-01,-3.395119113882608120e-02,2.658593246536117283e-02,1.025099491394821094e-01,-9.621269067872476044e-02,-1.105575542522881788e-01,2.050089631893362019e-02,2.127523735984964207e-02,-6.074426511400922435e-02
3.030961719746621541e-01,3.436887839294995306e-01,1.806414845399564317e-01,1.581840221841193106e-01,-3.205881382623691767e-02,2.502038607925496233e-02,1.034283329761677417e-01,-9.775357188034571043e-02,-1.210370250192069341e-01,4.099856506193516603e-03,1.289057425119199962e-02,-6.471113904093953040e-02
2.988937070951936947e-01,3.476644713066003312e-01,1.825270420147429296e-01,1.567272679363444499e-01,-3.015745131192366230e-02,2.331422421030670405e-02,1.048794789049979914e-01,-9.969950068792463038e-02,-1.305888109476806835e-01,-1.311187438406431066e-02,3.945029264002891667e-03,-6.749698081780491909e-02
2.947704594962337055e-01,3.519424625780765981e-01,1.842914902209950023e-01,1.550374914825368988e-01,-2.753592465199831280e-02,2.072456609671977437e-02,1.074713421429114441e-01,-1.026250254318445965e-01,-1.393558208444147517e-01,-3.078171774991562623e-02,-5.172734255668012815e-03,-6.930371525967649049e-02
2.902803184644289769e-01,3.560306816189501289e-01,1.863752317388533142e-01,1.536054568426098443e-01,-2.510147083611336677e-02,1.815719003617302998e-02,1.095784448133331201e-01,-1.048967482136185653e-01,-1.464632528205846163e-01,-4.944108380358199634e-02,-1.503744127635637390e-02,-6.946391386683126168e-02
2.857009782421683353e-01,3.602562913583995385e-01,1.885053359798746775e-01,1.520687481435369082e-01,-2.176243063685841597e-02,1.447353130098589721e-02,1.127889564320225801e-01,-1.080581119238183119e-01,-1.525352545864583076e-01,-6.845863309111184514e-02,-2.497357635095866918e-02,-6.849327471684713009e-02
2.808732442452983591e-01,3.647523385094215698e-01,1.907778687256913575e-01,1.503658223988117992e-01,-1.690526697943416437e-02,9.061281146270413339e-03,1.176630329154169097e-01,-1.126785363005039786e-01,-1.580395313618903064e-01,-8.826008395320830702e-02,-3.509097860982023781e-02,-6.665164357553750307e-02
2.758241027425514247e-01,3.693466578070898620e-01,1.931034614544485384e-01,1.486632216170268861e-01,-1.230484414425525933e-02,3.583064792191913150e-03,1.225255176589674921e-01,-1.169663328610878184e-01,-1.615185924417617547e-01,-1.090151350517748613e-01,-4.570920950349077055e-02,-6.250628168800899387e-02
3.454639635795218044e-01,2.867280038887817240e-01,1.691528297406516002e-01,1.864790989993265202e-01,-7.216488843548619914e-03,-3.540450458208187212e-03,1.162297593156154246e-01,-1.032936758488631340e-01,7.170908930685990224e-02,1.566983103011461986e-01,7.651225057496069404e-02,3.519740913046554009e-02
3.409679362789133084e-01,2.905260839485730440e-01,1.708591888156429650e-01,1.850745019568283134e-01,-1.050810648714671156e-02,-5.453527579257905211e-04,1.130856243004939032e-01,-1.001173525212913917e-01,5.263135466053579098e-02,1.503649459147843037e-01,7.749959243374998641e-02,2.468788001193287368e-02
3.367437937943381643e-01,2.942450862627936647e-01,1.724683146204766260e-01,1.835662154564849380e-01,-1.325279831554881244e-02,2.095372816024648754e-03,1.104393991499182381e-01,-9.762485142763038803e-02,3.451217729118669780e-02,1.431286574414714075e-01,7.719837020914790959e-02,1.443221540116183116e-02
3.325648721624206994e-01,2.978642310158899909e-01,1.740368719818647936e-01,1.821591818341212754e-01,-1.654715334169305080e-02,5.606645304865008617e-03,1.069226568033783964e-01,-9.458764329605638677e-02,1.677836091176895111e-02,1.341403637668858728e-01,7.518486170392980894e-02,4.301545789490129890e-03
3.284252993304019874e-01,3.013709477207092702e-01,1.757734831178550672e-01,1.806835193745148227e-01,-1.779158028229575403e-02,7.005605269679113928e-03,1.053348488488276141e-01,-9.341402786845726114e-02,-2.195681865190673987e-05,1.252032245382135311e-01,7.295991333804756340e-02,-5.509967444541213899e-03
3.241618407765036181e-01,3.044873925984869500e-01,1.776334299937697703e-01,1.796580078434436289e-01,-1.997029489212624048e-02,9.675451990015328241e-03,1.020936705531062388e-01,-9.092615735061096438e-02,-1.602635914999282762e-02,1.144788610646761129e-01,6.906277398052117211e-02,-1.477331775438760555e-02
3.202602387909319059e-01,3.079366619102749114e-01,1.792567898132356452e-01,1.782217055062290112e-01,-2.166140045958877408e-02,1.187205819273276855e-02,9.985667176520730826e-02,-8.945422178967266102e-02,-3.147033227143777867e-02,1.031887332902195475e-01,6.433684263329046693e-02,-2.375750020611405722e-02
3.162821524781109783e-01,3.111215661791973397e-01,1.810859089585869497e-01,1.769777755300576128e-01,-2.237751178009487335e-02,1.311332260399769231e-02,9.821891635693907885e-02,-8.859691972467487187e-02,-4.591928085132854220e-02,9.154991086253203014e-02,5.916319484505312698e-02,-3.217032470343250683e-02
3.123684488522290303e-01,3.144751002551819941e-01,1.828755903420367090e-01,1.756026630598384042e-01,-2.296524033731647471e-02,1.428139230823100361e-02,9.682032518811889421e-02,-8.803822095645155721e-02,-5.995582546113036732e-02,7.889158003793769747e-02,5.303532423300449244e-02,-4.021530618774057930e-02
3.085041930674719546e-01,3.179881001257023332e-01,1.846341430196592193e-01,1.741209389609545966e-01,-2.344193408153340263e-02,1.536613970872919774e-02,9.564633017196905174e-02,-8.773596445945866518e-02,-7.344097695401941017e-02,6.522897628322442409e-02,4.599820675357700617e-02,-4.771879139407000231e-02
3.045784428584465409e-01,3.210934092826646102e-01,1.866067428547996399e-01,1.729657053430460334e-01,-2.342582720913834182e-02,1.593793919425562366e-02,9.453920717287941922e-02,-8.746666015192830490e-02,-8.544467630056731822e-02,5.150091515425625488e-02,3.866988054023805244e-02,-5.423048446895232383e-02
3.008511234557639802e-01,3.247418041943346823e-01,1.883534827007942725e-01,1.713492090695885040e-01,-2.290633785442631326e-02,1.592710566128821559e-02,9.457709447925599644e-02,-8.827251656746731845e-02,-9.722059793890938661e-02,3.689031149031628265e-02,3.066634528081035177e-02,-6.027376152530106168e-02
2.967942549503226890e-01,3.281824533790880238e-01,1.904526312602658478e-01,1.699842084708398371e-01,-2.192128898940370885e-02,1.541920084387320145e-02,9.462017710641959511e-02,-8.905164498268969275e-02,-1.081113415762451624e-01,2.141218888954504740e-02,2.197622728847007517e-02,-6.555419876907388199e-02
2.928799078554830682e-01,3.317116992084568339e-01,1.924600681299991622e-01,1.685317874215817857e-01,-2.073811870947572800e-02,1.460060431435528799e-02,9.512525991000875258e-02,-9.017414044345320456e-02,-1.178206368362012813e-01,5.657328041612688652e-03,1.295729870696292127e-02,-6.973552868416393880e-02
